train,test
-376.51330883278473,-376.51330883278473
-382.0842036520658,-382.0842036520658
-346.97361058703456,-346.97361058703456
-350.23697660891975,-350.23697660891975
-383.18939354845804,-383.18939354845804
-375.59305637745524,-375.59305637745524
-336.71758231261884,-336.71758231261884
-354.08212227763414,-354.08212227763414
-331.72501533030925,-331.72501533030925
-355.61446935807464,-355.61446935807464
-392.35710990870535,-392.35710990870535
-336.32486644754493,-336.32486644754493
-347.72880141321224,-347.72880141321224
-390.48843021559384,-390.48843021559384
-365.05275259601814,-365.05275259601814
-359.30316241413806,-359.30316241413806
-366.07209632528486,-366.07209632528486
-348.459697852186,-348.459697852186
-293.8155385421159,-293.8155385421159
-351.75339102576373,-351.75339102576373
-347.0823026322304,-347.0823026322304
-368.3677214465816,-368.3677214465816
-367.08447352986593,-367.08447352986593
-370.66902201890764,-370.66902201890764
-433.6752011781617,-433.6752011781617
-345.31159758673016,-345.31159758673016
-321.70275326255273,-321.70275326255273
-406.6434541921822,-406.6434541921822
-349.21442185059357,-349.21442185059357
-329.9486214590374,-329.9486214590374
-333.98038060526056,-333.98038060526056
-367.8617346109291,-367.8617346109291
-349.57450252683793,-349.57450252683793
-370.01313156583853,-370.01313156583853
-370.45641805309947,-370.45641805309947
-317.8896991619536,-317.8896991619536
-383.2919799507353,-383.2919799507353
-331.8781664338674,-331.8781664338674
-348.5702947029213,-348.5702947029213
-336.9169242163053,-336.9169242163053
-349.560827261488,-349.560827261488
-378.03365088509,-378.03365088509
-362.7674144747873,-362.7674144747873
-323.4017406366646,-323.4017406366646
-350.44257616665845,-350.44257616665845
-315.60202599400105,-315.60202599400105
-387.0883308549781,-387.0883308549781
-344.5126134532682,-344.5126134532682
-351.71577970107046,-351.71577970107046
-354.910679957028,-354.910679957028
-344.96277579626116,-344.96277579626116
-345.425869833232,-345.425869833232
-326.68945937135476,-326.68945937135476
-372.48704685244667,-372.48704685244667
-378.4673830915402,-378.4673830915402
-349.50146225685484,-349.50146225685484
-362.11568425984575,-362.11568425984575
-359.579522636286,-359.579522636286
-342.88664638681877,-342.88664638681877
-382.5641790132697,-382.5641790132697
-384.82037516106675,-384.82037516106675
-357.1125201912406,-357.1125201912406
-368.9562426083933,-368.9562426083933
-342.1955682698874,-342.1955682698874
-399.7326326657801,-399.7326326657801
-365.0693748890771,-365.0693748890771
-359.87317284658684,-359.87317284658684
-335.1604705843846,-335.1604705843846
-293.86555432938854,-293.86555432938854
-359.1187766666873,-359.1187766666873
-342.2591900462503,-342.2591900462503
-332.03761279706873,-332.03761279706873
-373.4996859806159,-373.4996859806159
-342.1059186986281,-342.1059186986281
-349.7801045434031,-349.7801045434031
-315.2704095036912,-315.2704095036912
-348.4729655461078,-348.4729655461078
-360.91801740460716,-360.91801740460716
-388.367429032668,-388.367429032668
-412.227612520105,-412.227612520105
-342.09591430842426,-342.09591430842426
-399.604809171181,-399.604809171181
-354.14773507917903,-354.14773507917903
-380.567262797666,-380.567262797666
-375.1730308835051,-375.1730308835051
-364.44489321179515,-364.44489321179515
-365.7626491287086,-365.7626491287086
-380.8032897984126,-380.8032897984126
-377.45844225842484,-377.45844225842484
-324.1605787787477,-324.1605787787477
-369.3350074889455,-369.3350074889455
-382.6102950479602,-382.6102950479602
-387.3989500689294,-387.3989500689294
-365.43261736593564,-365.43261736593564
-348.1548231453553,-348.1548231453553
-334.96616146718424,-334.96616146718424
-367.8968113646146,-367.8968113646146
-334.5636391672904,-334.5636391672904
-383.01523766819037,-383.01523766819037
-398.03617130095256,-398.03617130095256
-326.82945074283236,-326.82945074283236
-358.57541791076306,-358.57541791076306
-414.358441928994,-414.358441928994
-390.049351591597,-390.049351591597
-394.30641290182587,-394.30641290182587
-333.50055092688007,-333.50055092688007
-432.4254211291892,-432.4254211291892
-389.9379990065682,-389.9379990065682
-376.211268061738,-376.211268061738
-372.8384165760665,-372.8384165760665
-317.47089459826327,-317.47089459826327
-310.71697397884424,-310.71697397884424
-376.8002745982176,-376.8002745982176
-373.77295315090663,-373.77295315090663
-390.9266787167507,-390.9266787167507
-408.3458065242223,-408.3458065242223
-398.0850894789004,-398.0850894789004
-339.67890254469165,-339.67890254469165
-356.64118277574227,-356.64118277574227
-308.29975410096154,-308.29975410096154
-365.03499086037124,-365.03499086037124
-317.7586670129403,-317.7586670129403
-336.5991526689252,-336.5991526689252
-347.98998009538894,-347.98998009538894
-293.488657413024,-293.488657413024
-342.02781636323516,-342.02781636323516
-328.4312132047308,-328.4312132047308
-363.4666914277294,-363.4666914277294
-351.6243825978923,-351.6243825978923
-366.92099050720014,-366.92099050720014
-346.7339905245013,-346.7339905245013
-357.65651517837733,-357.65651517837733
-371.91641994693026,-371.91641994693026
-345.8971549555774,-345.8971549555774
-341.8870061353342,-341.8870061353342
-367.83341928928394,-367.83341928928394
-375.470962123427,-375.470962123427
-353.02266757135664,-353.02266757135664
-320.67716108811953,-320.67716108811953
-353.7172919484267,-353.7172919484267
-326.2142462466339,-326.2142462466339
-348.1397049795502,-348.1397049795502
-348.7544020431191,-348.7544020431191
-359.6465003284828,-359.6465003284828
-357.289401639894,-357.289401639894
-331.46913870072655,-331.46913870072655
-382.9030135619231,-382.9030135619231
-359.7709348208444,-359.7709348208444
-321.7802843006595,-321.7802843006595
-363.23309857395213,-363.23309857395213
-380.17968990908713,-380.17968990908713
-354.49867058915015,-354.49867058915015
-396.3158024365691,-396.3158024365691
-359.42224481150237,-359.42224481150237
-363.87863295212634,-363.87863295212634
-339.84129307246104,-339.84129307246104
-351.89392032987115,-351.89392032987115
-278.2023451670383,-278.2023451670383
-302.5122638051335,-302.5122638051335
-349.89297454056435,-349.89297454056435
-323.402254163279,-323.402254163279
-345.2275015520796,-345.2275015520796
-336.30984169966786,-336.30984169966786
-381.58481433752223,-381.58481433752223
-358.12759234786864,-358.12759234786864
-343.7864187816752,-343.7864187816752
-283.2829100079185,-283.2829100079185
-356.3608849478877,-356.3608849478877
-324.65732830569436,-324.65732830569436
-307.98020435261634,-307.98020435261634
-352.0955330908322,-352.0955330908322
-368.5558035246206,-368.5558035246206
-402.25100731754,-402.25100731754
-347.31893915752835,-347.31893915752835
-376.1932661724476,-376.1932661724476
-357.9368123931945,-357.9368123931945
-367.9679766314963,-367.9679766314963
-372.40987056370824,-372.40987056370824
-331.9028475837505,-331.9028475837505
-331.34800573699795,-331.34800573699795
-356.23194941189325,-356.23194941189325
-355.38914292910374,-355.38914292910374
-305.73465184251677,-305.73465184251677
-407.53193498547586,-407.53193498547586
-335.8074463635361,-335.8074463635361
-348.67781563089454,-348.67781563089454
-313.58381395168794,-313.58381395168794
-376.3526457028254,-376.3526457028254
-322.48225998052555,-322.48225998052555
-322.6492512483975,-322.6492512483975
-350.70462710913364,-350.70462710913364
-349.0323952000153,-349.0323952000153
-362.9250618668212,-362.9250618668212
-339.94919467263685,-339.94919467263685
-324.56351688715637,-324.56351688715637
-324.824685392614,-324.824685392614
-399.5203668362318,-399.5203668362318
-369.79699654759685,-369.79699654759685
-353.3984914671302,-353.3984914671302
-372.4369968559501,-372.4369968559501
-359.1265402598536,-359.1265402598536
-344.8547758768594,-344.8547758768594
-350.52809612317975,-350.52809612317975
-445.50670358298106,-445.50670358298106
-376.58198147162165,-376.58198147162165
-404.9372634869003,-404.9372634869003
