train,test
-34.38888920042685,-34.38888920042685
-125.27923274922675,-125.27923274922675
-191.6833117234203,-191.6833117234203
-204.25301418620614,-204.25301418620614
-157.38947204497987,-157.38947204497987
18.072649569376296,18.072649569376296
-254.97430330902014,-254.97430330902014
-85.36033799056248,-85.36033799056248
-314.75453805654575,-314.75453805654575
-112.42559321672846,-112.42559321672846
-123.90275787466159,-123.90275787466159
-102.90644495175447,-102.90644495175447
-74.44040595973186,-74.44040595973186
-290.13420114084954,-290.13420114084954
-142.78343197607686,-142.78343197607686
-104.5933981793092,-104.5933981793092
-228.63669451863512,-228.63669451863512
-191.98298036065958,-191.98298036065958
-131.64424382303213,-131.64424382303213
-194.25266645779243,-194.25266645779243
-176.19951756222642,-176.19951756222642
-297.162482570155,-297.162482570155
-276.9932553396483,-276.9932553396483
-124.59915393844476,-124.59915393844476
-353.66128079574264,-353.66128079574264
-81.22265279497066,-81.22265279497066
-165.36817150016168,-165.36817150016168
-232.43163369658927,-232.43163369658927
-134.26454592141914,-134.26454592141914
-277.0830527308475,-277.0830527308475
-108.3315131724304,-108.3315131724304
-71.74368390319994,-71.74368390319994
-165.43100867548722,-165.43100867548722
-204.32048252997436,-204.32048252997436
-151.59252436963945,-151.59252436963945
-87.95961847404725,-87.95961847404725
-18.248323964503424,-18.248323964503424
-202.95460125346722,-202.95460125346722
-201.61595008064012,-201.61595008064012
-221.29198078176364,-221.29198078176364
-70.83616064002827,-70.83616064002827
-203.56884052352473,-203.56884052352473
-194.46770352956835,-194.46770352956835
-157.84738407462655,-157.84738407462655
-132.7967190104813,-132.7967190104813
-141.384153435877,-141.384153435877
-136.10010132407382,-136.10010132407382
-194.53610733286436,-194.53610733286436
-237.03222606195118,-237.03222606195118
-80.22728995780841,-80.22728995780841
-258.15878910564464,-258.15878910564464
-265.76026884307373,-265.76026884307373
-58.52762009543809,-58.52762009543809
-224.67817125314636,-224.67817125314636
-144.49427902675288,-144.49427902675288
-232.51930535985662,-232.51930535985662
-146.84950744701703,-146.84950744701703
-175.02251155168602,-175.02251155168602
-352.3738817426411,-352.3738817426411
-223.66296965305833,-223.66296965305833
-139.65607202145506,-139.65607202145506
-277.35967215388354,-277.35967215388354
-137.24131738874397,-137.24131738874397
-260.5854916640117,-260.5854916640117
-303.2301600391668,-303.2301600391668
-10.5310875141403,-10.5310875141403
-252.30685230906028,-252.30685230906028
-266.41861155272767,-266.41861155272767
-222.2577478748356,-222.2577478748356
-182.37155623906042,-182.37155623906042
-180.08435662992375,-180.08435662992375
-55.115643036720414,-55.115643036720414
-225.57190930650395,-225.57190930650395
-151.8410218269551,-151.8410218269551
-217.96115255506496,-217.96115255506496
-122.48349707225238,-122.48349707225238
-33.301211219303234,-33.301211219303234
-99.54157265257874,-99.54157265257874
-267.98276536010405,-267.98276536010405
-206.00031798149598,-206.00031798149598
-110.70744822360636,-110.70744822360636
-303.88992969454137,-303.88992969454137
-272.79091932259587,-272.79091932259587
-194.7983557417678,-194.7983557417678
-55.02533472810714,-55.02533472810714
9.596832051073447,9.596832051073447
-239.28189095765194,-239.28189095765194
-100.07744118224235,-100.07744118224235
-188.9794674403334,-188.9794674403334
-239.44738922797274,-239.44738922797274
12.604012601866552,12.604012601866552
-170.48963537658867,-170.48963537658867
-283.68904407123273,-283.68904407123273
-303.62392613084546,-303.62392613084546
-53.02830701401805,-53.02830701401805
-198.69324432741269,-198.69324432741269
-221.03409562163634,-221.03409562163634
-262.9819506473812,-262.9819506473812
-214.1416504064446,-214.1416504064446
-171.26179442057338,-171.26179442057338
-242.64295384085784,-242.64295384085784
-53.50932563290279,-53.50932563290279
-142.65667276758094,-142.65667276758094
-220.89688301796508,-220.89688301796508
-365.4511266680835,-365.4511266680835
-152.58940865087007,-152.58940865087007
-305.39941986451686,-305.39941986451686
-379.7633125642553,-379.7633125642553
-243.60394007847037,-243.60394007847037
-102.18911940796507,-102.18911940796507
-220.60199736867978,-220.60199736867978
-228.14955364549,-228.14955364549
-286.1934063254898,-286.1934063254898
-316.9786458853993,-316.9786458853993
-202.46085332053886,-202.46085332053886
-151.9840459416354,-151.9840459416354
-279.880724239913,-279.880724239913
-451.9360642190438,-451.9360642190438
-266.08959446445124,-266.08959446445124
-234.52685837700417,-234.52685837700417
-29.60792131725712,-29.60792131725712
-182.9456593292729,-182.9456593292729
-176.84006677329293,-176.84006677329293
-204.04890695769453,-204.04890695769453
-333.0770913880218,-333.0770913880218
-325.8002264245386,-325.8002264245386
-294.75573730147954,-294.75573730147954
-77.61730284103737,-77.61730284103737
-168.10917623611914,-168.10917623611914
-244.58084466922233,-244.58084466922233
-263.56780980984416,-263.56780980984416
-10.082132861349711,-10.082132861349711
-285.63686115660573,-285.63686115660573
-119.73012530332544,-119.73012530332544
-156.06524005964204,-156.06524005964204
-171.31779142807957,-171.31779142807957
-135.6930827457851,-135.6930827457851
-271.8746606481482,-271.8746606481482
-229.37784534788096,-229.37784534788096
-340.55233113551594,-340.55233113551594
-282.52235814541297,-282.52235814541297
-284.30168422474577,-284.30168422474577
-258.14339572430254,-258.14339572430254
-184.02021797806285,-184.02021797806285
-175.1525110091763,-175.1525110091763
-37.074573428773654,-37.074573428773654
-198.4276518617707,-198.4276518617707
-69.89848867134586,-69.89848867134586
-19.577723703844523,-19.577723703844523
-287.86314599062524,-287.86314599062524
-380.09721885653016,-380.09721885653016
-163.15682285471988,-163.15682285471988
-80.22546307436012,-80.22546307436012
-138.06626080096044,-138.06626080096044
-285.16675209408015,-285.16675209408015
-119.66950892914906,-119.66950892914906
-443.61912472894653,-443.61912472894653
-220.48445893674247,-220.48445893674247
-184.19906621778767,-184.19906621778767
-202.61788144404952,-202.61788144404952
-56.79633963093004,-56.79633963093004
-194.24071919965212,-194.24071919965212
-295.27391804719144,-295.27391804719144
-151.66145551943703,-151.66145551943703
-266.02373717959927,-266.02373717959927
-220.79070943940155,-220.79070943940155
-112.43781994661222,-112.43781994661222
-354.98754736566923,-354.98754736566923
38.410281643309105,38.410281643309105
-254.78972815409045,-254.78972815409045
-247.4597942518943,-247.4597942518943
-195.2565990168383,-195.2565990168383
-167.04379584779764,-167.04379584779764
-268.1400610087893,-268.1400610087893
-203.35194336466367,-203.35194336466367
-278.76348253379166,-278.76348253379166
-109.90098818212886,-109.90098818212886
-104.42933523375311,-104.42933523375311
-181.24647568855647,-181.24647568855647
-294.735196136967,-294.735196136967
-97.24601574490691,-97.24601574490691
-247.93725787095488,-247.93725787095488
-226.1318628004304,-226.1318628004304
-130.2823449650328,-130.2823449650328
-100.64174070587714,-100.64174070587714
-199.30951844778613,-199.30951844778613
-189.70097389953494,-189.70097389953494
-239.13508989456136,-239.13508989456136
58.50612248014678,58.50612248014678
-266.88521750560034,-266.88521750560034
-117.68383079444287,-117.68383079444287
-38.948673270841844,-38.948673270841844
-293.17292656900173,-293.17292656900173
-278.06660139641446,-278.06660139641446
-158.64859715631582,-158.64859715631582
-49.53711136852399,-49.53711136852399
-279.19186015935475,-279.19186015935475
-249.43777689833883,-249.43777689833883
-243.80539158218616,-243.80539158218616
-287.2356332015992,-287.2356332015992
-127.83092445644506,-127.83092445644506
-176.31578512084906,-176.31578512084906
-48.38359848628206,-48.38359848628206
-184.2597688498339,-184.2597688498339
-170.74667728754622,-170.74667728754622
-244.38367939329493,-244.38367939329493
-236.59948626012968,-236.59948626012968
-89.08644238879627,-89.08644238879627
-123.57999205629736,-123.57999205629736
-99.62528861904013,-99.62528861904013
-41.26960300299815,-41.26960300299815
-138.19951998920567,-138.19951998920567
-48.815821063123124,-48.815821063123124
-132.20486806028737,-132.20486806028737
-242.81009285109116,-242.81009285109116
6.604079882935403,6.604079882935403
-215.4318418000808,-215.4318418000808
-265.90872230407996,-265.90872230407996
-236.77422712817315,-236.77422712817315
-274.33383675138157,-274.33383675138157
-226.87476658813048,-226.87476658813048
-221.15669239868686,-221.15669239868686
-254.92635733548877,-254.92635733548877
-360.42201843548673,-360.42201843548673
-222.38623409113467,-222.38623409113467
-117.6144721604802,-117.6144721604802
-347.19903258265265,-347.19903258265265
-316.02333855841533,-316.02333855841533
-238.94255632543215,-238.94255632543215
-375.6434872038168,-375.6434872038168
-376.84758459936194,-376.84758459936194
-199.62062211171963,-199.62062211171963
-174.3270340358153,-174.3270340358153
-51.27627367248008,-51.27627367248008
-237.09950468959983,-237.09950468959983
-153.90741902176393,-153.90741902176393
-176.4545830892173,-176.4545830892173
-159.10225547855998,-159.10225547855998
-92.63138673861884,-92.63138673861884
-416.18244946809017,-416.18244946809017
-319.1332220373433,-319.1332220373433
-310.4273962089635,-310.4273962089635
-128.84078071513414,-128.84078071513414
-338.50536621253184,-338.50536621253184
-100.74806000188241,-100.74806000188241
-209.87243748226504,-209.87243748226504
-186.48035808611073,-186.48035808611073
-318.83860609683563,-318.83860609683563
-185.49120374399456,-185.49120374399456
-188.53105777863328,-188.53105777863328
-82.49424761551826,-82.49424761551826
-308.15706804290625,-308.15706804290625
-165.37184234964155,-165.37184234964155
-228.07520254683587,-228.07520254683587
-291.6787625737016,-291.6787625737016
-275.73246210382877,-275.73246210382877
-185.87751902276185,-185.87751902276185
-236.71982179592783,-236.71982179592783
-389.2426063053653,-389.2426063053653
-254.20617084861433,-254.20617084861433
-30.626932285670982,-30.626932285670982
-240.92150915174935,-240.92150915174935
-278.94580023700917,-278.94580023700917
-163.29768398281786,-163.29768398281786
-236.726141575317,-236.726141575317
-79.35237945504947,-79.35237945504947
-149.97013719284058,-149.97013719284058
-315.90331335262147,-315.90331335262147
-268.5688224253153,-268.5688224253153
-133.35564884647226,-133.35564884647226
-381.7781081578337,-381.7781081578337
-126.86819698687714,-126.86819698687714
-98.57273757220342,-98.57273757220342
-265.30631642475146,-265.30631642475146
-75.24886503100166,-75.24886503100166
-283.3009204022616,-283.3009204022616
-150.34420262284434,-150.34420262284434
-269.5164067756836,-269.5164067756836
-182.2567523599892,-182.2567523599892
-23.94116497043507,-23.94116497043507
-131.2609753538566,-131.2609753538566
-86.70985255778383,-86.70985255778383
-250.46029738389032,-250.46029738389032
-136.34113451962824,-136.34113451962824
-152.110982058446,-152.110982058446
-293.5594028047039,-293.5594028047039
-362.8504729164185,-362.8504729164185
-215.26922934428384,-215.26922934428384
-221.7686618475954,-221.7686618475954
-65.60807005513665,-65.60807005513665
-219.88655872227798,-219.88655872227798
-288.932931779146,-288.932931779146
-236.06316915817092,-236.06316915817092
-215.57886002499754,-215.57886002499754
-171.34808890666363,-171.34808890666363
-98.33998825747338,-98.33998825747338
-170.93641865580943,-170.93641865580943
-315.77675442135467,-315.77675442135467
-231.124212525372,-231.124212525372
-59.29862143112017,-59.29862143112017
24.21118742035223,24.21118742035223
-26.545525623959595,-26.545525623959595
-115.07454546777967,-115.07454546777967
-334.6223064635154,-334.6223064635154
-222.02161825582823,-222.02161825582823
-199.10545741655906,-199.10545741655906
-33.4148102933865,-33.4148102933865
-146.01236656193805,-146.01236656193805
-206.11035751215468,-206.11035751215468
-17.200908949564266,-17.200908949564266
-260.1874570881236,-260.1874570881236
-162.06352736560822,-162.06352736560822
-227.89787250990676,-227.89787250990676
-327.92605356828756,-327.92605356828756
-397.92101471601444,-397.92101471601444
-443.1243372946289,-443.1243372946289
-283.20591273943285,-283.20591273943285
-122.04328237045482,-122.04328237045482
-268.94199270312686,-268.94199270312686
-232.16089153321784,-232.16089153321784
-332.71916722843747,-332.71916722843747
-97.99394339830283,-97.99394339830283
-159.9865885063673,-159.9865885063673
-294.61326354374853,-294.61326354374853
-214.7779594871688,-214.7779594871688
-352.2176449250118,-352.2176449250118
-320.90891831334073,-320.90891831334073
-128.22568489160255,-128.22568489160255
-144.1608620228368,-144.1608620228368
-352.11210972537026,-352.11210972537026
-117.78517969398986,-117.78517969398986
-200.21370240389837,-200.21370240389837
-201.96571734242812,-201.96571734242812
-363.2019896842578,-363.2019896842578
-387.28558624338496,-387.28558624338496
-301.715420291093,-301.715420291093
-576.1876177762758,-576.1876177762758
-202.1685837693098,-202.1685837693098
-269.6148210853899,-269.6148210853899
-75.17942613067851,-75.17942613067851
-184.47478645776917,-184.47478645776917
-197.3479380927366,-197.3479380927366
-183.67187454088756,-183.67187454088756
-238.01514441058967,-238.01514441058967
-267.98883376286483,-267.98883376286483
-231.4943335365743,-231.4943335365743
-273.8674463246487,-273.8674463246487
-294.7798190702354,-294.7798190702354
-185.42026836609708,-185.42026836609708
-147.9090805519367,-147.9090805519367
-86.38404719329804,-86.38404719329804
-194.84937601957677,-194.84937601957677
-138.1364169181966,-138.1364169181966
-388.7800455990302,-388.7800455990302
-126.80052886529127,-126.80052886529127
-181.73646152612886,-181.73646152612886
-211.28758460082446,-211.28758460082446
-253.88256805209178,-253.88256805209178
-235.07769208240015,-235.07769208240015
-195.20776183173837,-195.20776183173837
-217.6320690960288,-217.6320690960288
-25.439812002011962,-25.439812002011962
-257.60551550513776,-257.60551550513776
-148.10315132419328,-148.10315132419328
-159.18036932052135,-159.18036932052135
-313.6510774550419,-313.6510774550419
-187.70881609624072,-187.70881609624072
-378.7854348194613,-378.7854348194613
-125.61102514781614,-125.61102514781614
-303.3710367698808,-303.3710367698808
-153.26190803101647,-153.26190803101647
-377.0300965211857,-377.0300965211857
-173.954829859478,-173.954829859478
-210.3044200586813,-210.3044200586813
-424.1919525417339,-424.1919525417339
-8.713511970777233,-8.713511970777233
-178.85872474707915,-178.85872474707915
-192.87974638063048,-192.87974638063048
-277.0442224662192,-277.0442224662192
-336.16778034838455,-336.16778034838455
-64.33003054534393,-64.33003054534393
-223.72636459060223,-223.72636459060223
-197.21548619994292,-197.21548619994292
-224.03819466759637,-224.03819466759637
-405.92094412767443,-405.92094412767443
-321.8675117656242,-321.8675117656242
-264.1790393882104,-264.1790393882104
-261.46844369655696,-261.46844369655696
-277.61947818985095,-277.61947818985095
-250.99256473500992,-250.99256473500992
-40.38267458485811,-40.38267458485811
-179.0478947160889,-179.0478947160889
-215.28745024122864,-215.28745024122864
-256.9241919905577,-256.9241919905577
-349.8761764755577,-349.8761764755577
-261.76118286958456,-261.76118286958456
-477.65136549654085,-477.65136549654085
-362.9366454358822,-362.9366454358822
-293.7837238237024,-293.7837238237024
-128.62992475141178,-128.62992475141178
-176.74644342768826,-176.74644342768826
-244.90869950337972,-244.90869950337972
-148.66311252625516,-148.66311252625516
-119.76366402892205,-119.76366402892205
-288.8190479407701,-288.8190479407701
-330.8950505544349,-330.8950505544349
-247.60273996418573,-247.60273996418573
-223.48490344427736,-223.48490344427736
-304.97612635251704,-304.97612635251704
-359.8786176959035,-359.8786176959035
-257.1354575383688,-257.1354575383688
-180.8813068749817,-180.8813068749817
-423.13667712188123,-423.13667712188123
-275.679123019106,-275.679123019106
-137.12091804636086,-137.12091804636086
-159.74343073269623,-159.74343073269623
-251.78253040211496,-251.78253040211496
-220.11536273083465,-220.11536273083465
-193.06577658022516,-193.06577658022516
-363.41932647993787,-363.41932647993787
-218.2761184772316,-218.2761184772316
-191.46457524135857,-191.46457524135857
-297.72640802719013,-297.72640802719013
-256.5526638126901,-256.5526638126901
-224.04034983532955,-224.04034983532955
-135.9278099398226,-135.9278099398226
-324.77849665648034,-324.77849665648034
-256.9241534797676,-256.9241534797676
-150.02062792483454,-150.02062792483454
-325.9701349983613,-325.9701349983613
-535.5892889356531,-535.5892889356531
-284.017336613448,-284.017336613448
-228.5497156293868,-228.5497156293868
-272.0852546010054,-272.0852546010054
-223.35660828699423,-223.35660828699423
-238.6634646591238,-238.6634646591238
-205.8153667340863,-205.8153667340863
-225.27560613163897,-225.27560613163897
-212.52740788328634,-212.52740788328634
-238.48048097545572,-238.48048097545572
-252.70462500025113,-252.70462500025113
-279.0287558362989,-279.0287558362989
-413.7509942673191,-413.7509942673191
-236.31144411990755,-236.31144411990755
-163.02629847387456,-163.02629847387456
-302.1143342016503,-302.1143342016503
-176.8202568207396,-176.8202568207396
-368.457536625567,-368.457536625567
-136.26889793083944,-136.26889793083944
-117.0432820810124,-117.0432820810124
-58.386107767170365,-58.386107767170365
-284.95020078817464,-284.95020078817464
-194.99837173484931,-194.99837173484931
-78.9689374757494,-78.9689374757494
-233.2114743741865,-233.2114743741865
-299.0464332252509,-299.0464332252509
-123.1179962207936,-123.1179962207936
-298.5352636574055,-298.5352636574055
-156.32849751711754,-156.32849751711754
-218.45219981745166,-218.45219981745166
-399.39905745155795,-399.39905745155795
-302.8388316579893,-302.8388316579893
-61.551865039891474,-61.551865039891474
-112.29339150939202,-112.29339150939202
-215.23433830320198,-215.23433830320198
-214.32572631575806,-214.32572631575806
-234.0309308103461,-234.0309308103461
-48.89081789081746,-48.89081789081746
-400.51947415109646,-400.51947415109646
-236.152708420492,-236.152708420492
-264.84455218393975,-264.84455218393975
-176.24572394662482,-176.24572394662482
-284.55378533262484,-284.55378533262484
-116.61767668176212,-116.61767668176212
-241.86409788186035,-241.86409788186035
-62.16019517136884,-62.16019517136884
-271.85893558348437,-271.85893558348437
-358.2487144060182,-358.2487144060182
-285.3410773503827,-285.3410773503827
-333.22057168703736,-333.22057168703736
-344.65271573192234,-344.65271573192234
-389.9711672260839,-389.9711672260839
-201.49654144522208,-201.49654144522208
-192.4109507416836,-192.4109507416836
-208.89176574582496,-208.89176574582496
-146.01618278038603,-146.01618278038603
-261.93328305964593,-261.93328305964593
-274.9478121720243,-274.9478121720243
-315.308683985751,-315.308683985751
-247.33297178242927,-247.33297178242927
-161.32302415097368,-161.32302415097368
-23.407920623471853,-23.407920623471853
-175.14901990587865,-175.14901990587865
-183.3512502827408,-183.3512502827408
-260.587096551824,-260.587096551824
55.104368716903096,55.104368716903096
-283.0094883029138,-283.0094883029138
-245.09050687835528,-245.09050687835528
-220.79875532477408,-220.79875532477408
-242.85125857151814,-242.85125857151814
-404.40329903147864,-404.40329903147864
-356.7418255904176,-356.7418255904176
-87.8242369540923,-87.8242369540923
-314.9442031501292,-314.9442031501292
-355.30607201981013,-355.30607201981013
-314.13373594007004,-314.13373594007004
-159.73156907650917,-159.73156907650917
-206.92771090257574,-206.92771090257574
-248.96788350058003,-248.96788350058003
-385.36565737977537,-385.36565737977537
-55.44701443439618,-55.44701443439618
-329.75351742784034,-329.75351742784034
-495.16064005257596,-495.16064005257596
-215.49515602683454,-215.49515602683454
-502.1402387348365,-502.1402387348365
-325.6345980310852,-325.6345980310852
-221.5975444265507,-221.5975444265507
-228.19222830709893,-228.19222830709893
-233.365938950132,-233.365938950132
-188.7542730426928,-188.7542730426928
-275.7151915971451,-275.7151915971451
-224.9165683623924,-224.9165683623924
-235.35727627669291,-235.35727627669291
-110.99891737790956,-110.99891737790956
-382.0036007614607,-382.0036007614607
-190.29943628457136,-190.29943628457136
-256.4358043237707,-256.4358043237707
-213.2064334118437,-213.2064334118437
-305.46131432443445,-305.46131432443445
-412.8601024480564,-412.8601024480564
-109.49643873433125,-109.49643873433125
-231.028687297667,-231.028687297667
-226.13025287801287,-226.13025287801287
-238.24732848122926,-238.24732848122926
-250.76609697480714,-250.76609697480714
-295.9157810864988,-295.9157810864988
-255.67120353785506,-255.67120353785506
-501.512773228721,-501.512773228721
-436.68866768889217,-436.68866768889217
-308.15405550278285,-308.15405550278285
-254.77385158877365,-254.77385158877365
-211.71257776501372,-211.71257776501372
-252.1598953193757,-252.1598953193757
-148.88793672775802,-148.88793672775802
-245.76708585580445,-245.76708585580445
-236.6019217543479,-236.6019217543479
-190.9443259677348,-190.9443259677348
-328.4379583267722,-328.4379583267722
-287.52824442324544,-287.52824442324544
-152.4805414970607,-152.4805414970607
-384.60110045331584,-384.60110045331584
-349.4468302735302,-349.4468302735302
-422.80584570464,-422.80584570464
-243.21530299929708,-243.21530299929708
-237.74907409046494,-237.74907409046494
-150.27100651463314,-150.27100651463314
-203.03825032669843,-203.03825032669843
-293.37019972058334,-293.37019972058334
-501.84168105921964,-501.84168105921964
-442.2087520204327,-442.2087520204327
-281.47781234628854,-281.47781234628854
-550.2637555519301,-550.2637555519301
-87.93025382471578,-87.93025382471578
-247.75182345807005,-247.75182345807005
-310.02587131777886,-310.02587131777886
-349.92447417577665,-349.92447417577665
-268.9097886796051,-268.9097886796051
-321.84935887506145,-321.84935887506145
-193.23392695271608,-193.23392695271608
-468.46371103140166,-468.46371103140166
-215.9215745157673,-215.9215745157673
-287.4837437852046,-287.4837437852046
-250.11582692923275,-250.11582692923275
-267.8596531338728,-267.8596531338728
-278.1577855827488,-278.1577855827488
-277.241634759426,-277.241634759426
-275.93438215110984,-275.93438215110984
-152.8366586663672,-152.8366586663672
-269.8707049897796,-269.8707049897796
-275.6323638087282,-275.6323638087282
-169.98158493026642,-169.98158493026642
-350.7496982425064,-350.7496982425064
-366.4493082800286,-366.4493082800286
-391.28855448503623,-391.28855448503623
-325.4504850748848,-325.4504850748848
-230.18232603792484,-230.18232603792484
-345.4853608624936,-345.4853608624936
-287.70160841992833,-287.70160841992833
-312.22924401454543,-312.22924401454543
-10.698637461513059,-10.698637461513059
-148.45010359649555,-148.45010359649555
-474.9444089300151,-474.9444089300151
-197.56982648005192,-197.56982648005192
-201.07574161506278,-201.07574161506278
-195.30575672855946,-195.30575672855946
-350.7533071188525,-350.7533071188525
-152.1325055248239,-152.1325055248239
-338.3371135003161,-338.3371135003161
-316.86830155108277,-316.86830155108277
-230.95688320911944,-230.95688320911944
26.074392180033634,26.074392180033634
-193.47628116168775,-193.47628116168775
-9.675521282942718,-9.675521282942718
-99.8916602100097,-99.8916602100097
-286.54353034152604,-286.54353034152604
-97.43399608886449,-97.43399608886449
-337.04258841257274,-337.04258841257274
-163.44331452779474,-163.44331452779474
-198.29706867382168,-198.29706867382168
73.61776025863219,73.61776025863219
-209.1737227620698,-209.1737227620698
-261.1285318401137,-261.1285318401137
-284.25933449647886,-284.25933449647886
-305.3690331955604,-305.3690331955604
-87.40466167714476,-87.40466167714476
-166.21336085698636,-166.21336085698636
-158.10761757880758,-158.10761757880758
-136.95960441387112,-136.95960441387112
-221.41221038767395,-221.41221038767395
-315.0110511972608,-315.0110511972608
-237.44143205004687,-237.44143205004687
-194.19717144815195,-194.19717144815195
-245.33729308980685,-245.33729308980685
-401.8408280041011,-401.8408280041011
-400.22731479061105,-400.22731479061105
-310.9383289834608,-310.9383289834608
-339.6502025266311,-339.6502025266311
-348.68516357075873,-348.68516357075873
-270.9205733365162,-270.9205733365162
-271.9427093589539,-271.9427093589539
32.81006120125771,32.81006120125771
-283.51254640319735,-283.51254640319735
-246.65591489581223,-246.65591489581223
-183.78501434453824,-183.78501434453824
-221.73987214156708,-221.73987214156708
-142.2641437584791,-142.2641437584791
-176.8456342971229,-176.8456342971229
-430.765130075124,-430.765130075124
-150.29578989583837,-150.29578989583837
-382.36081378256006,-382.36081378256006
-48.35299086321647,-48.35299086321647
-281.81853406790077,-281.81853406790077
-348.6383115932012,-348.6383115932012
-227.82894980281594,-227.82894980281594
-336.82066480884265,-336.82066480884265
-249.84944020091422,-249.84944020091422
-374.33397777049134,-374.33397777049134
0.783397601386099,0.783397601386099
-69.46922571952577,-69.46922571952577
-68.23945173897413,-68.23945173897413
-165.75995181591372,-165.75995181591372
-240.58023254033043,-240.58023254033043
-229.81649930844986,-229.81649930844986
-271.7635856229693,-271.7635856229693
-134.25664268957337,-134.25664268957337
-0.3347115681037278,-0.3347115681037278
-178.11781504390913,-178.11781504390913
-166.00819574382862,-166.00819574382862
-173.56227932139865,-173.56227932139865
-331.0914714412721,-331.0914714412721
-261.1838113499511,-261.1838113499511
182.70966598024066,182.70966598024066
5.914092994358782,5.914092994358782
-104.75243010000072,-104.75243010000072
-372.457659436499,-372.457659436499
-190.45683922754554,-190.45683922754554
-35.61855116202538,-35.61855116202538
-290.7025886716456,-290.7025886716456
-297.7002449407228,-297.7002449407228
-58.98698322998897,-58.98698322998897
-93.67103130249001,-93.67103130249001
-202.59876346091673,-202.59876346091673
-244.80771603070522,-244.80771603070522
-362.52626413606305,-362.52626413606305
-205.00186116912448,-205.00186116912448
-132.25007777629708,-132.25007777629708
-223.22964542583287,-223.22964542583287
-284.2043728310993,-284.2043728310993
-151.3884398080991,-151.3884398080991
-158.52980753168606,-158.52980753168606
-237.40801918149123,-237.40801918149123
-236.78914135629324,-236.78914135629324
-229.647188236064,-229.647188236064
-277.28488269751057,-277.28488269751057
-368.7317969220675,-368.7317969220675
-258.0198941624378,-258.0198941624378
-314.5353812641203,-314.5353812641203
-274.738627755377,-274.738627755377
-170.37692522441995,-170.37692522441995
-172.61362900470405,-172.61362900470405
-66.36464152485797,-66.36464152485797
-177.83062963179563,-177.83062963179563
-224.21779275462,-224.21779275462
-249.83391070326152,-249.83391070326152
-296.653055115276,-296.653055115276
-201.28345869684904,-201.28345869684904
-82.86974654631636,-82.86974654631636
-145.33077525085406,-145.33077525085406
-269.40074737171744,-269.40074737171744
-300.1292234326755,-300.1292234326755
-159.77882300984106,-159.77882300984106
-355.8958063492227,-355.8958063492227
-203.63624505961218,-203.63624505961218
-90.53509881058265,-90.53509881058265
-332.83061644240445,-332.83061644240445
-250.95990374883235,-250.95990374883235
-138.00927814988248,-138.00927814988248
37.181404619589195,37.181404619589195
-337.1963322133318,-337.1963322133318
-300.5927794163073,-300.5927794163073
-370.08962737851743,-370.08962737851743
-165.3516175558737,-165.3516175558737
-122.51753404315558,-122.51753404315558
-127.8475043371157,-127.8475043371157
-171.55582591051697,-171.55582591051697
-309.9000163449782,-309.9000163449782
3.1666538511285562,3.1666538511285562
-232.4544795182486,-232.4544795182486
-133.77635434212448,-133.77635434212448
-211.7412795493203,-211.7412795493203
-257.2280987717004,-257.2280987717004
-155.7568305256804,-155.7568305256804
-179.43250051768695,-179.43250051768695
-375.05474712897285,-375.05474712897285
-197.02768743531087,-197.02768743531087
-255.29406911793367,-255.29406911793367
-192.48758480971009,-192.48758480971009
-165.64837135221424,-165.64837135221424
-219.4068660719129,-219.4068660719129
-308.77139492556995,-308.77139492556995
-273.740122808412,-273.740122808412
-265.79004202133393,-265.79004202133393
-303.55442983853465,-303.55442983853465
-166.36414113765358,-166.36414113765358
-265.3657487202127,-265.3657487202127
-319.2106755124613,-319.2106755124613
-142.56832471947027,-142.56832471947027
-274.5934072767239,-274.5934072767239
-168.22086316547546,-168.22086316547546
-245.31055897460303,-245.31055897460303
-302.8677761790875,-302.8677761790875
-244.6716421017273,-244.6716421017273
-54.3622687390058,-54.3622687390058
-337.5517675221527,-337.5517675221527
-287.91719585961926,-287.91719585961926
-68.72498467995526,-68.72498467995526
-188.034556943333,-188.034556943333
-126.70072175085379,-126.70072175085379
-292.2076729898646,-292.2076729898646
-438.1688313633745,-438.1688313633745
-267.54332532693553,-267.54332532693553
-228.12964453190608,-228.12964453190608
-162.82315120321735,-162.82315120321735
-255.80962554709367,-255.80962554709367
-214.23346593707203,-214.23346593707203
-84.02811755164694,-84.02811755164694
-391.81190719772,-391.81190719772
-169.464762949352,-169.464762949352
-158.36039158681263,-158.36039158681263
-213.8354961222729,-213.8354961222729
-255.73205248224042,-255.73205248224042
-244.3669938735194,-244.3669938735194
-249.1679900570633,-249.1679900570633
-297.63467871251436,-297.63467871251436
-263.6930674069624,-263.6930674069624
20.055411480573213,20.055411480573213
-112.70732823524999,-112.70732823524999
-212.6010748321976,-212.6010748321976
-389.95501526120034,-389.95501526120034
-342.58462905965564,-342.58462905965564
-248.79684682674537,-248.79684682674537
-446.96197628503575,-446.96197628503575
-515.2243341794097,-515.2243341794097
-136.15182222448018,-136.15182222448018
-211.3920172658617,-211.3920172658617
-246.2150316740583,-246.2150316740583
-279.7234288898339,-279.7234288898339
-292.15020230886125,-292.15020230886125
-431.01517451889487,-431.01517451889487
-294.0566906517844,-294.0566906517844
-77.03729842180667,-77.03729842180667
-183.29902394578474,-183.29902394578474
